Collection Name,Title#1,Name#1,Name URI#1,Resource Type#1,Resource Type URI#1,Genre#1,Genre URI#1,Date Created#1,Language Term#1,Language Term URI#1,Language Term Type#1,Extent#1,Form#1,Form URI#1,Form#2,Form URI#2,Abstract#1,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Name#1,Subject Name URI#1,Subject Geographic#1,Subject Geographic URI#1,Subject Genre#1,Subject Genre URI#1,Identifier#1,Identifier ARK#1,Physical Location#1,Shelf Locator#1,Date Captured#1,Internet Media Type#1,Digital Origin#1,Access Condition#1,Access Condition URI#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
Sturtevant Plates,Group of mines on Treasure Mountain,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Landscape view of a group of mines on Treasure Mountain. The list reads ""Number 2 - Small Hope Number 1; Number 3 - Small Hope Number 2; Number 4 - Harbor Number 5 Owl Roast; Number 6 - Big Elephant."" [Catalogers note: image itself is marked with numbers at each mine location across the mountain.]",Mines and mineral resources,http://id.worldcat.org/fast/1022541,Landscapes,http://id.worldcat.org/fast/1735625,Mountains,http://id.worldcat.org/fast/1028366,,,,,"[Colorado (United States, North America) (first order administrative division)]",http://id.loc.gov/authorities/names/n80125532,,,narv_sturtevant_48_xx588.jpg,https://ark.colorado.edu/ark:/47540/pf603p68d2qj,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,611,4897,narv_sturtevant_48_xx588.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~611~294652
Sturtevant Plates,Group of people at the Royal Arch,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Seven women and five men pose at the Royal Arch rock formation in the mountains of Colorado.,Outdoor photography,http://id.worldcat.org/fast/1049157,Portraits,http://id.worldcat.org/fast/1072324,Hiking,http://id.worldcat.org/fast/956758,Rock formations,local,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_59_02.jpg,https://ark.colorado.edu/ark:/47540/2d089504m75r,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,1074,4897,narv_sturtevant_59_02.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~1074~295167
Sturtevant Plates,Group of people climbing a tree,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Portrait of six people climbing a tree. There are six more people and a dog at the base of the tree. One couple appears about to kiss on the viewer's right side of the tree.,Portraits,http://id.worldcat.org/fast/1072324,Outdoor photography,http://id.worldcat.org/fast/1049157,Tree climbing,http://id.worldcat.org/fast/1155909,Hiking,http://id.worldcat.org/fast/956758,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_59_34.jpg,https://ark.colorado.edu/ark:/47540/4m4r1b3032n3,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,1106,4897,narv_sturtevant_59_34.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~1106~295135
Sturtevant Plates,Group of people dining outside their wagon,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"A group of five people, possibly a family, pose outside their wagon. They have a small table with cookware on it at the back of the wagon.",Wagons,http://id.worldcat.org/fast/1169896,Horse-drawn vehicles,http://id.worldcat.org/fast/960548,Portraits,http://id.worldcat.org/fast/1072324,Picnics,http://id.worldcat.org/fast/1732289,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_sturtevant_47_xx453.jpg,https://ark.colorado.edu/ark:/47540/hv0s0z2473vg,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,564,4897,narv_sturtevant_47_xx453.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~564~294579
Sturtevant Plates,Group of people hiking in Colorado,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Eleven women, one holding a dog and another woman holding a gun, two men and seven children sit on rocks while hiking in the mountains of Colorado. [Cataloger's note: No.37 written on the negative. No.688 associated with negatives.]",Outdoor photography,http://id.worldcat.org/fast/1049157,Hiking,http://id.worldcat.org/fast/956758,Rock climbing,http://id.worldcat.org/fast/1099140,Portraits,http://id.worldcat.org/fast/1072324,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_56_41.jpg,https://ark.colorado.edu/ark:/47540/js7x2h4323tb,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,978,4897,narv_sturtevant_56_41.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~978~295010
Sturtevant Plates,Group of people hiking in Colorado mountains,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Portrait of ten women, one in a buckskin pant suit, and two men hiking in the mountains of Colorado.",Outdoor photography,http://id.worldcat.org/fast/1049157,Portraits,http://id.worldcat.org/fast/1072324,Canyons,http://id.worldcat.org/fast/846173,Hiking,http://id.worldcat.org/fast/956758,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_57_01.jpg,https://ark.colorado.edu/ark:/47540/s18068386768,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,998,4897,narv_sturtevant_57_01.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~998~295075
Sturtevant Plates,Group of people in the woods,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Three women and two men pose for a photograph in the woods next to a large rock formation.,Portraits,http://id.worldcat.org/fast/1072324,Outdoor photography,http://id.worldcat.org/fast/1049157,Hiking,http://id.worldcat.org/fast/956758,Rock climbing,http://id.worldcat.org/fast/1099140,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_52_37.jpg,https://ark.colorado.edu/ark:/47540/p41c3j0593zm,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,847,4897,narv_sturtevant_52_37.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~847~294894
Sturtevant Plates,Group of people posing around boulder,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Eight women and two children sit outside on a rock formation in the mountains of Colorado. [Cataloger's note: No.52 is written on the negative. No.691 associated with negatives.],Outdoor photography,http://id.worldcat.org/fast/1049157,Hiking,http://id.worldcat.org/fast/956758,Portraits,http://id.worldcat.org/fast/1072324,Rock climbing,http://id.worldcat.org/fast/1099140,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,,,narv_sturtevant_56_43.jpg,https://ark.colorado.edu/ark:/47540/g43z0139r1q3,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,980,4897,narv_sturtevant_56_43.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~980~295008
Sturtevant Plates,"Group of people posing around bridge in Boulder, Colorado","Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1899-04-16,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Nine women and six men pose around a small, wooden bridge with a creek flowing under the bridge. The Flatirons can be seen on the mountain range in the background.",Portraits,http://id.worldcat.org/fast/1072324,Bridges,http://id.worldcat.org/fast/838671,Rivers,http://id.worldcat.org/fast/1098312,,,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,,,narv_sturtevant_43_xx658.jpg,https://ark.colorado.edu/ark:/47540/9p4g866671rm,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,281,4897,narv_sturtevant_43_xx658.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~281~294334
Sturtevant Plates,Group of people posing in a wagon,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1886/1910,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"A group of people, possibly a family, sit in a horse drawn wagon with one man on horseback riding beside them. Some of the men carry guns and are posing with them.",Wagons,http://id.worldcat.org/fast/1169896,Horse-drawn vehicles,http://id.worldcat.org/fast/960548,Portraits,http://id.worldcat.org/fast/1072324,Cowboys,http://id.worldcat.org/fast/881986,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_sturtevant_47_xx452.jpg,https://ark.colorado.edu/ark:/47540/mx154d71n1pq,CU Museum of Natural History,COU: 1111,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,563,4897,narv_sturtevant_47_xx452.jpg,https://cudl.colorado.edu//luna/servlet/detail/CUB~26~26~563~294580
